,t,p,v,q,R,fa,pwm
14867,178.47000000000003,"[0.4285896668238466, -1.8332239247642006, 1.4768632311138181]","[0.07739701611282039, -0.010576045080418097, 0.18999808542405366]","[0.007861333995989211, -0.10105083083745107, -0.001772060156447972, -0.9948482482520903]","[[0.9795704270123119, -0.005114650548449998, 0.20103262257261137], [0.0019370732213083617, 0.9998693666937972, 0.015999805011874965], [-0.20108834559961467, -0.01528353240746292, 0.9794531062623151]]","[-3.2429927396828875, -0.012781375536869227, 3.6523324006275324]","[1621.318122467173, 1815.681877532827, 1667.0, 1819.4204693832066]"
14868,178.48000000000002,"[0.4292450291285694, -1.8333130182284747, 1.4789034783796695]","[0.07604980084414824, -0.008076963395970568, 0.21977503943276533]","[0.008516333630382249, -0.10032599273246023, -0.0019310394339368756, -0.994915970241158]","[[0.9798612820483596, -0.005551263195796359, 0.1995989740475004], [0.0021336246921606137, 0.999846835806859, 0.01733353956996881], [-0.19966475555179172, -0.016558605777107827, 0.9797236839979425]]","[-3.504932587862756, 0.229582435228324, 2.9663882102857713]","[1614.9346284595713, 1819.6261486161716, 1668.0163428851072, 1818.9836571148928]"
14869,178.49,"[0.42982500134699, -1.8333890372467156, 1.4810731455559638]","[0.07271673018060838, -0.004067572912383688, 0.24496204184281722]","[0.009241130827208071, -0.0997163851146967, -0.0020150317370359813, -0.99497049818803]","[[0.9801042729502584, -0.005852778583449115, 0.19839248040635263], [0.0021668099416044116, 0.9998201908730122, 0.018791168447353183], [-0.1984669650939643, -0.01798744172451872, 0.9799415966581297]]","[-3.6380954689921965, 0.2906326136077303, 2.715802819504603]","[1605.9719616862083, 1823.2112153255166, 1670.2570095784479, 1816.7429904215521]"
14870,178.50000000000003,"[0.4304231531505975, -1.8334551175879745, 1.4834468033261556]","[0.06894218236056178, -0.0007984561708156212, 0.27053733738201124]","[0.009960585136561145, -0.09902926920943567, -0.0021186647941382236, -0.9950322192967469]","[[0.9803770457942073, -0.006189058398058519, 0.19703242075148383], [0.0022435005301704503, 0.9997922116019917, 0.02024182592037979], [-0.19711683331571525, -0.01940258661532672, 0.9801875967627017]]","[-3.7666151938153094, -0.04053490426884099, 3.013675033288626]","[1598.6524830710405, 1824.2624153552026, 1671.420805118401, 1814.420805118401]"
14871,178.51000000000002,"[0.4310849745415265, -1.8334863901239098, 1.4865348886698244]","[0.06362146788819348, -0.00012196864388201376, 0.2974725354181541]","[0.010661327278546007, -0.09807069932826491, -0.0022910848279138647, -0.9951191327099924]","[[0.9807526410484041, -0.006650932337786363, 0.19513520650926422], [0.002468677049888306, 0.9997610373831934, 0.021667958092515954], [-0.19523291052995742, -0.02076920492734039, 0.980535811389101]]","[-3.746778548908766, -0.2461334204479951, 3.166714864200438]","[1597.0878723949415, 1816.4393619747082, 1668.8131206582361, 1811.8131206582361]"
14872,178.52,"[0.431710930654678, -1.8335125281135773, 1.489720359968925]","[0.060008930620905995, 0.0010356458515421263, 0.3235877972264117]","[0.011352965464024478, -0.09713739955211986, -0.002437461838096411, -0.9952029498579085]","[[0.9811161856187496, -0.007057133507639983, 0.19328750831145636], [0.0026459433381185284, 0.9997297547525913, 0.02307054684778467], [-0.19339819799172753, -0.022123472029943806, 0.9808702884095193]]","[-3.185496462991215, -0.09601483647285713, 3.0197362799909193]","[1594.7963615820652, 1809.044087570856, 1665.7963615820652, 1810.6018192089673]"
14873,178.53,"[0.4322550455413684, -1.8335269495464546, 1.4931280569561165]","[0.0602942947819765, 0.0032911473180150803, 0.3478320408614199]","[0.012023829267919808, -0.09626176380414557, -0.002524411091860979, -0.9952797016164641]","[[0.981453557097976, -0.007339860262549113, 0.1915540529361879], [0.002710120210509637, 0.999697066498818, 0.02442015494066364], [-0.19167546528807025, -0.023448137883586493, 0.9811771574601692]]","[-2.887363317097546, -0.036708704316258556, 2.926391579748369]","[1590.8461322984172, 1802.6249649849278, 1661.8461322984172, 1812.5769338507914]"
14874,178.54000000000002,"[0.4327932481683121, -1.8335287129070186, 1.4967184358140646]","[0.05943863213670388, 0.005349001671689344, 0.3713315353130017]","[0.012635106696882026, -0.0953531209401198, -0.0025882024516239587, -0.9953597429466046]","[[0.9818017473350206, -0.00756197876780261, 0.18975591146796947], [0.0027427913399661716, 0.9996668908385796, 0.02564653947059726], [-0.18988672032448708, -0.0246593667450484, 0.9814958530763986]]","[-3.224687253808078, -0.12824576638597435, 2.8396293870680474]","[1587.266017818804, 1794.9172748389763, 1658.7064071275215, 1814.587185744957]"
14875,178.55,"[0.43331621021978783, -1.8334978463909255, 1.5007797305241573]","[0.0556416397982154, 0.006897362892996348, 0.39291122132948664]","[0.013092782849401708, -0.09435939259871552, -0.002592297579114831, -0.995448264107829]","[[0.9821782524996946, -0.007631850324554422, 0.18779190635075224], [0.002690142176168723, 0.9996428005174085, 0.026555591169556164], [-0.18792766790788976, -0.02557716066955458, 0.9818488505876888]]","[-3.4921471378915987, -0.17436217678881144, 2.6248500711068843]","[1584.6399822942158, 1783.8879256357059, 1657.6559929176863, 1816.6880141646275]"
14876,178.56,"[0.43379825409491346, -1.8334426645319182, 1.5049742194453921]","[0.050690772523185504, 0.008547383427137784, 0.41235629662011053]","[0.013607913917458418, -0.09338756908238569, -0.0027085910429804944, -0.9955327685774457]","[[0.9825420941081034, -0.007934602281992498, 0.1858670538511088], [0.002851362277857274, 0.9996142195839682, 0.02760014589990641], [-0.18601448694611072, -0.02658835096733732, 0.9821864163966098]]","[-3.688911288481569, -0.17123305672119116, 2.241581641830921]","[1584.1811636627385, 1778.3780242731948, 1652.4722059595026, 1814.4565090117846]"
14877,178.57000000000002,"[0.4342122437487683, -1.833347041923234, 1.5093902340827339]","[0.043820805540960676, 0.010366481520137498, 0.4282511337617371]","[0.014218602751866654, -0.09245217719486738, -0.003011490340515456, -0.9956105925729102]","[[0.9828861465654546, -0.008625624927054387, 0.18400709547358945], [0.003367461802738366, 0.9995766193731661, 0.028869220699853475], [-0.18417837221296096, -0.027755545345525608, 0.9824999473851659]]","[-3.7312371931576633, -0.1017921770879156, 1.9302856166408766]","[1587.326813048767, 1782.0479485568949, 1640.4138833130598, 1805.019560853699]"
14878,178.58,"[0.4345774553484613, -1.8332393254044996, 1.5137125531736717]","[0.03793541095719149, 0.013212807277320637, 0.4430516299435882]","[0.014737314474246364, -0.09160506716478746, -0.003238488267069366, -0.9956808536541235]","[[0.9831955746347958, -0.009149026889092844, 0.18232336970733187], [0.003748976160125114, 0.9995441744195005, 0.02994064758300831], [-0.1825142761873837, -0.02875399984213925, 0.982782173371482]]","[-3.4960430286789856, 0.0882350885799224, 1.8004005559802998]","[1584.658361550189, 1787.2562288373583, 1630.3096073176607, 1800.0]"
14879,178.59,"[0.4348872395214166, -1.8331178663467307, 1.51792840424077]","[0.03316880463632708, 0.01722639128372013, 0.45660860576745754]","[0.015151510862299312, -0.090858273481259, -0.0033792380283020665, -0.9957425208526413]","[[0.9834660910057359, -0.009482982220887332, 0.18084049142971081], [0.003976421750563104, 0.9995174061629057, 0.030788070707371665], [-0.18104529367647926, -0.02955994377563671, 0.983029792942219]]","[-3.3628912120486345, 0.07669308424415533, 1.8576723655853797]","[1575.3832371046908, 1794.212572171482, 1622.4257515389872, 1800.0]"
14880,178.60000000000002,"[0.4351740278667387, -1.8329842451433778, 1.5222801317195112]","[0.02869439461468111, 0.01973937535402884, 0.4718673165483248]","[0.015499592129823742, -0.09019560731517094, -0.0034852155693660953, -0.9957973475111016]","[[0.983705200359819, -0.009737127089532095, 0.1795250542035809], [0.00414514658838451, 0.9994952208053423, 0.031497607730571385], [-0.17974113188281965, -0.030240203190958326, 0.9832490191025671]]","[-3.2636593837374, -0.3755047699581694, 2.422388668905562]","[1570.7929397050352, 1797.2070602949648, 1616.1035301474824, 1798.954118505396]"
14881,178.61,"[0.4354100577270616, -1.8328237785446788, 1.5269317779883418]","[0.024864946875211992, 0.01894009858479312, 0.4908822517042138]","[0.01570173808216875, -0.08971863506712947, -0.0035144406993448613, -0.9958370751065744]","[[0.9838762399638802, -0.009817097711169676, 0.17857992060087585], [0.004182143675514686, 0.9994820177628956, 0.03190336749681206], [-0.17880065191034156, -0.030642124206533707, 0.9834078533931365]]","[-3.17828432935619, -0.583454673129395, 2.7817153489126323]","[1576.5434192111568, 1791.4565807888432, 1613.2282903944217, 1795.5996721268252]"
14882,178.62,"[0.4356279048448055, -1.832644444491961, 1.531736395544246]","[0.02103445578600416, 0.019522419601455662, 0.5087930351374754]","[0.01592590369163658, -0.08923712501503432, -0.003531954612896414, -0.9958767649924171]","[[0.9840484262758208, -0.009877146785398591, 0.1776258596163761], [0.00419241935056671, 0.999467686420928, 0.032350837846692584], [-0.177850857892409, -0.031090111945338728, 0.9835661068658054]]","[-3.150059404734355, -0.017528116229108437, 2.4152328291209013]","[1580.8839577772296, 1785.6074933267546, 1611.6962533366227, 1792.0716622178363]"
14883,178.63000000000002,"[0.4357831250658816, -1.8324001251880842, 1.5370678927470118]","[0.017200371082896238, 0.024863383677533216, 0.5229007841529212]","[0.016225911698659275, -0.08873998538536797, -0.003509131534497491, -0.9959163249948226]","[[0.9842255075913241, -0.009869377097526957, 0.1766413225333444], [0.004109828429513777, 0.9994485171828094, 0.03294210125941177], [-0.17686907796701534, -0.03169650013506521, 0.9837235751786716]]","[-3.1403910260264123, 0.3583867416649046, 2.1754899443333446]","[1580.3682308389637, 1779.418770067563, 1614.7906149662185, 1787.9458467117088]"
14884,178.64000000000001,"[0.4359117505565114, -1.8321325690660877, 1.5426094077585704]","[0.013030182137983449, 0.03003707190166931, 0.5369425819275971]","[0.016455900404374668, -0.08829185577714885, -0.0034978397960586066, -0.9959525422673993]","[[0.9843845764272027, -0.009873208845029648, 0.17575387623888714], [0.004061520904284955, 0.9994338867041109, 0.0333962532196825], [-0.17598411665214472, -0.03216093015246179, 0.983867452877443]]","[-3.1960641291341996, 0.26278103451921736, 2.330643668995913]","[1578.7648561871101, 1773.610463210499, 1617.1543929766112, 1782.8384983274427]"
14885,178.65,"[0.43597398107160923, -1.8318070011521057, 1.5486752419507799]","[0.008020893396332655, 0.034793148218879646, 0.5508197293771484]","[0.016511082683439277, -0.08796608195596513, -0.003515336581573654, -0.9959804142602353]","[[0.9844992122754039, -0.009907243274586048, 0.17510890546878696], [0.0040975822645335025, 0.9994300437220124, 0.03350789071354872], [-0.17534107352062087, -0.03227096917019867, 0.9839786957552087]]","[-3.341661954394656, 0.13507795652285676, 2.111831214039686]","[1574.4461186750186, 1768.751883509396, 1617.6942351656226, 1775.2807076812828]"
14886,178.66000000000003,"[0.43598906893694245, -1.831483584586131, 1.5542946496977725]","[0.001551278034785769, 0.03818486610940736, 0.5605820231219122]","[0.016545996517181447, -0.08772085192632469, -0.0035622589513823657, -0.9960013403128705]","[[0.984584802354264, -0.009998887201151028, 0.17462228993560672], [0.004193171559322398, 0.9994271580781313, 0.03358463819584449], [-0.17485805443241823, -0.03233470063585474, 0.9840626417304443]]","[-3.609346995952076, -0.13508465158039373, 1.3304286501746638]","[1571.8048936757361, 1764.2440430816255, 1616.829362054417, 1770.024468378681]"
14887,178.67000000000002,"[0.4359425764562407, -1.831162978230348, 1.5593309104406283]","[-0.006825897021095813, 0.039794383286754095, 0.5649692665398096]","[0.016554434582531575, -0.08758083266822622, -0.003647618652824212, -0.9960131931928424]","[[0.9846326229458535, -0.010165854934078025, 0.17434256108799562], [0.004366450273718844, 0.9994253288388786, 0.033615793457839584], [-0.17458409814547643, -0.03233794754235759, 0.9841111345808318]]","[-3.730139079693347, -0.25096139181372645, 1.0049356916230057]","[1571.3549286402695, 1760.1943577624259, 1614.1295718416172, 1767.7746432013478]"
14888,178.68,"[0.4358593189054864, -1.830823128574702, 1.5646007642500313]","[-0.01474481567795631, 0.041908494585110236, 0.5711370277801257]","[0.01659123303619054, -0.0874691153831562, -0.0037034657481221337, -0.9960221955239978]","[[0.9846709211856467, -0.010279909124567832, 0.17411947056240898], [0.004475027217402299, 0.9994220754501482, 0.0336983504559937], [-0.17436525081548357, -0.03240259496463345, 0.9841478144754194]]","[-3.5191966896702924, -0.01252306809926046, 1.8521453649366908]","[1569.6273350393806, 1757.800721227028, 1611.7712225065634, 1764.3985575459442]"
14889,178.69000000000003,"[0.43563875631179383, -1.8304114117334316, 1.5707430087821213]","[-0.020952302411706144, 0.04590709345149232, 0.5839544180218306]","[0.01673394790259994, -0.08746309634961491, -0.0036490932886088364, -0.9960205520240124]","[[0.9846738559617343, -0.010196349618843654, 0.17410795554177905], [0.004341938027985514, 0.9994133923830445, 0.03397303405075797], [-0.17435221048971228, -0.03269639005919666, 0.9841404377005785]]","[-3.324370069545008, 0.07972641978867301, 2.3435394911930523]","[1563.1282329174028, 1761.591864131515, 1610.688038819567, 1756.8162717369698]"
14890,178.70000000000002,"[0.43539408688890646, -1.829988415810297, 1.576783738888551]","[-0.026580227925860695, 0.04893687890340399, 0.5944651517847905]","[0.016752174989455804, -0.08744961913348215, -0.0035712414048451368, -0.9960217120591137]","[[0.9846796966082826, -0.010044010601431206, 0.17408378661460952], [0.004184125311489784, 0.9994132976477101, 0.03399566742879813], [-0.17432309085838374, -0.03274645262604842, 0.9841439334048713]]","[-3.2033302259102125, -0.17081562254024302, 1.7934873180793236]","[1559.0, 1761.2764037390416, 1607.2764037390416, 1756.5393271015976]"
14891,178.71,"[0.43510744188776806, -1.8295457803908357, 1.5826477088461193]","[-0.031199002998602413, 0.050279735603318554, 0.600959461872314]","[0.01655363999244052, -0.0874231554924471, -0.003452506400289062, -0.9960277536987369]","[[0.9846905812184503, -0.00977192727507109, 0.17403747527675098], [0.003983241502970616, 0.9994281514569648, 0.033579427722158495], [-0.1742660814688389, -0.03237211170667394, 0.9841663748253398]]","[-3.0723850527628254, -0.2854086228189291, 1.5416670873724758]","[1559.0, 1753.8103949837143, 1599.8103949837143, 1768.982675027143]"
14892,178.72000000000003,"[0.43477941238324924, -1.8290939788466936, 1.5884993311084854]","[-0.03515736623594421, 0.05178972812036846, 0.6076805930777905]","[0.01633445902922692, -0.08738952443257517, -0.0033815486376185928, -0.9960345615140166]","[[0.9847032984304566, -0.00959119984187256, 0.17397550176288384], [0.003881357416162463, 0.9994435272880049, 0.033130395328063625], [-0.17419644483358993, -0.031948347618915185, 0.9841925390692787]]","[-2.8881753565244352, -0.22044486556562148, 1.7456527023693607]","[1559.3484458431735, 1746.5608790977853, 1594.6515541568265, 1775.606216627306]"
14893,178.73000000000002,"[0.4343764187368871, -1.8286255737284, 1.5943285866804011]","[-0.03791945544646384, 0.053602471476001355, 0.6148125894397568]","[0.016077879836914447, -0.08734291026650508, -0.0033971348623150397, -0.9960427571845543]","[[0.9847193478607636, -0.009575960781318626, 0.17388530887253345], [0.003958805517833547, 0.9994599193683087, 0.03262194281576923], [-0.17410378377695784, -0.03143508023399964, 0.9842254324712086]]","[-2.909977945488219, -0.16735891599734348, 1.623052368726965]","[1560.3280686119958, 1739.7035197160299, 1593.6719313880042, 1771.6877255520171]"
14894,178.74,"[0.4339208352780357, -1.828113533143067, 1.6004308460025995]","[-0.04286540768868219, 0.05575344021279092, 0.6182408937166586]","[0.01588152500282013, -0.08742266888893507, -0.003427251196175129, -0.9960387998012181]","[[0.9846910444594402, -0.009604160939656905, 0.17404388043998237], [0.0040505397325653544, 0.9994720448579386, 0.032236469098688846], [-0.17426160034223437, -0.03103799131259915, 0.9842100908881332]]","[-3.532357693909666, -0.06221932401423835, 0.5788371769511702]","[1559.9692811861673, 1736.7178646897212, 1590.5949894343905, 1768.3128541241115]"
