,t,p,v,q,R,fa,pwm
6171,88.81,"[0.7709421801623726, -1.4930584873288597, 2.189296908710934]","[0.45158399165992247, 0.5563612362599948, 0.3349052313671985]","[0.018471014623855964, -0.05257368322597653, -0.005392390455681503, -0.9984300362054699]","[[0.9944106455357188, -0.012710027739194194, 0.10478308304760445], [0.008825670652406262, 0.99925627310914, 0.0374510272545921], [-0.10518149473946217, -0.03631703594400099, 0.9937864445229024]]","[-1.3906380223059542, -0.4705253316155912, -0.04632936108571606]","[1581.238343598921, 1678.635823801002, 1616.635823801002, 1722.251665200154]"
6172,88.82,"[0.7752883434422986, -1.487645482471896, 2.1925296592656722]","[0.45112720582916876, 0.5560720802671101, 0.3298444902079816]","[0.01725724752713448, -0.05018704134869979, -0.005691019280423759, -0.9985709939687677]","[[0.9948907157681992, -0.013097953949514438, 0.10003422487103766], [0.009633593168678258, 0.9993325688224458, 0.035036404472557216], [-0.10042707018465352, -0.033893942792785715, 0.994359865984674]]","[-1.488060975358514, -0.5378514090237871, -0.026989387641918938]","[1574.3759352298462, 1685.0080601437141, 1623.0080601437141, 1723.2320092528792]"
6173,88.83000000000001,"[0.7797845201533764, -1.4820334361393057, 2.195860352997182]","[0.4500084769241746, 0.5559371480308587, 0.325735358119823]","[0.016030858776094527, -0.0478200156328728, -0.006007281763497564, -0.9987078930482614]","[[0.9953516027406822, -0.013532231260502226, 0.09532385034532495], [0.01046584759137736, 0.9994111336647405, 0.032594826999738244], [-0.09570905788764031, -0.03144575376837214, 0.9949098007428562]]","[-1.6664340379736353, -0.425760715293959, 0.32273691935356297]","[1570.3457285277152, 1690.4140703162202, 1626.6542714722848, 1724.20703515811]"
6174,88.84,"[0.7848232310469416, -1.4757015422341886, 2.1995452651538763]","[0.4464957840793139, 0.5563599769170086, 0.3250677875339543]","[0.014758822919638322, -0.04552393315219345, -0.006387317618956319, -0.9988301136107498]","[[0.9957661923936258, -0.01410344970201752, 0.0907528120654878], [0.011415931030022817, 0.9994754036649701, 0.03006466518778096], [-0.09112988922416645, -0.028901561906552176, 0.9954121423384102]]","[-1.7981308407209693, -0.34398025948293365, 0.6240708134697748]","[1576.5583794443467, 1692.3256552136452, 1620.4416205556533, 1725.1628276068225]"
6175,88.85,"[0.7897027060987544, -1.4695624935350686, 2.2031135049368618]","[0.44298461586033056, 0.5566335444216538, 0.32468076900061155]","[0.013436958970713135, -0.04315374561509695, -0.006781248896068819, -0.9989539220065025]","[[0.9961812590613511, -0.014708020580185725, 0.08603496813657067], [0.012388600143135125, 0.9995446468498148, 0.02743107830689591], [-0.08639944558931735, -0.026260533147641464, 0.9959121260017707]]","[-1.7045953941716152, -0.40863239224141057, 0.829791259875428]","[1582.0, 1694.2698113881268, 1615.0, 1726.202358541095]"
6176,88.86,"[0.7934583589594758, -1.464784468331413, 2.2058583182775453]","[0.4394842078343697, 0.5558536854428966, 0.3262737734251468]","[0.011763428490931673, -0.040260554550916275, -0.007273248441213074, -0.9990889366874627]","[[0.9966432692655112, -0.015480448411720546, 0.08027663259757507], [0.013586039793860716, 0.9996083372712832, 0.02409107255686751], [-0.08061886594931504, -0.022919772494348206, 0.9964723130515638]]","[-1.6026860933555032, -0.48723859876496844, 0.8675071866700641]","[1582.0, 1696.4438424673162, 1615.0, 1727.8328818504872]"
6177,88.87,"[0.7975230275664477, -1.4595989159150342, 2.2088310853629856]","[0.43632806222652476, 0.5544008250296951, 0.3250331270744733]","[0.010115443564055138, -0.03746871703562553, -0.007736397584893624, -0.9992143125360323]","[[0.997067807971466, -0.016218663773772648, 0.0747220424824012], [0.014702613003406964, 0.9996709730870623, 0.02079473775767573], [-0.07503507085503754, -0.01963524618974182, 0.9969828672696539]]","[-1.413684057090943, -0.6369320510957655, -0.03022670010605566]","[1581.5956463387956, 1697.1912926775915, 1612.9782316939784, 1731.2913374134912]"
6178,88.88,"[0.8023659738387459, -1.4533869778483328, 2.212377969820838]","[0.4340389654803811, 0.5512529636609786, 0.31665573401605096]","[0.008531796890217257, -0.034932145487721666, -0.008126884984414788, -0.9993154123143352]","[[0.9974177837992204, -0.01683871077854481, 0.06967778887809947], [0.015646574897581766, 0.9997127102596193, 0.017619691311534357], [-0.06995513660624822, -0.016484133196984125, 0.9974042932019683]]","[-1.296966132668091, -0.7197777696248485, -0.6175807457821225]","[1580.1728998376507, 1694.3457996753014, 1605.8644991882531, 1739.3535675866462]"
6179,88.89,"[0.8069494482490531, -1.447495900447631, 2.2157353123332597]","[0.43107876008822865, 0.5485159732917336, 0.3100091328294933]","[0.00693714064567071, -0.03237740653328736, -0.008509379898455464, -0.9994138723140283]","[[0.9977555060939808, -0.01745799787634, 0.06459879694751042], [0.016559571384886115, 0.9997558511609487, 0.014417172495590559], [-0.06483492000816254, -0.013315125886316654, 0.9978040773458176]]","[-1.5708659452260072, -0.4538441123838786, 0.28576806098817187]","[1579.5332469802147, 1691.9111255032976, 1599.9111255032976, 1744.9335060395708]"
6180,88.9,"[0.8103148375324551, -1.4431110966060927, 2.218202854221896]","[0.4249680494584617, 0.5477078080740304, 0.3114876972029714]","[0.005290800206052476, -0.029737381076053067, -0.008854354259722067, -0.9994999399292905]","[[0.9980654110628567, -0.01801452218525901, 0.05935132795965532], [0.01738518401756044, 0.9997780495957408, 0.011102919589862113], [-0.05953871443702252, -0.0100496983626472, 0.9981662251079293]]","[-1.7481741031518803, -0.2499922319076642, 0.9599099336312928]","[1582.5698105457652, 1691.4050315757058, 1599.4050315757058, 1738.8603789084698]"
6181,88.91,"[0.8137938124629868, -1.438557198365052, 2.220767483290973]","[0.41911973636827815, 0.546823832771217, 0.3119218362735278]","[0.003691789159017391, -0.027108017181426178, -0.009233388346477883, -0.999581428744608]","[[0.9983565619424412, -0.018659201198958045, 0.054125165643289674], [0.018258892863146657, 0.9997989925190688, 0.007881085464267122], [-0.05426151653528377, -0.0068798900645107115, 0.9984998142487655]]","[-1.519270465276015, -0.25757741935867345, 0.4421408214191569]","[1585.8704579607952, 1692.0638930631942, 1598.0328244880052, 1734.4835877559974]"
6182,88.92,"[0.8177280090737862, -1.4333256138264023, 2.2237212124843104]","[0.41432304425199823, 0.5456360303987341, 0.30817019084315034]","[0.0022824619863074528, -0.024521382051961787, -0.009748924939121772, -0.9996445669227024]","[[0.9985981300955893, -0.019602857942231284, 0.048980829582197113], [0.019378981452689983, 0.999790307185628, 0.005041415673695896], [-0.04906983578452076, -0.004085187221583483, 0.9987777939050887]]","[-1.3637594862293985, -0.24600226552885643, 0.09359678725309095]","[1590.2294846405096, 1697.3915923384006, 1593.1894615105448, 1736.9052692447276]"
6183,88.93,"[0.8216576554033552, -1.428084208893997, 2.226673704943908]","[0.4092169461150221, 0.5441265696854592, 0.30434374111971624]","[0.0008853394420848028, -0.021954683895848672, -0.010234900211506172, -0.9997052495681513]","[[0.9988246085127412, -0.020502641635680805, 0.04387830276489244], [0.020424892245314807, 0.9997870571508192, 0.0022195649735021767], [-0.04391454820826463, -0.0013207489781054856, 0.9990325472255648]]","[-1.5018313478684444, -0.40702737653099924, 0.08748486487360196]","[1592.3806144432367, 1702.0674743981986, 1589.6072695837863, 1739.2024231945954]"
6184,88.94,"[0.8255581486738698, -1.4227798859781744, 2.2296182738115493]","[0.40212852391178355, 0.5405562858872526, 0.3000380300359144]","[-0.00043358963739398445, -0.019515719330681896, -0.010531479956132427, -0.9997501999358376]","[[0.9990088749006606, -0.02104077475619117, 0.039030821286632635], [0.021074622010863464, 0.9997702255027011, -0.0004559038394283215], [-0.039012555924331026, 0.0012780214672706517, 0.9992303230408461]]","[-1.60183295171683, -0.5434640135854669, 0.05427803403117082]","[1580.3860365921619, 1702.5672484753266, 1594.1052362779394, 1740.7017454259799]"
6185,88.95,"[0.8294464873264082, -1.4174772525641801, 2.232562131001739]","[0.3949497925056512, 0.5369232204751374, 0.2964454966636812]","[-0.0017582148625051727, -0.017087910777309995, -0.010855462258308118, -0.9997925857981839]","[[0.9991784681809468, -0.021646332925141273, 0.03420690547403467], [0.02176650979993259, 0.999756278931408, -0.0031447060265128394], [-0.034130560533706986, 0.00388669470857854, 0.9994079676636244]]","[-1.5659911267833693, -0.5180429771601295, 0.5388266527820633]","[1570.6057436450708, 1703.0, 1598.7403533439756, 1740.5865981615013]"
6186,88.96000000000001,"[0.8332563459857094, -1.412185527933401, 2.2355013930296623]","[0.38718795222335417, 0.5328847864498796, 0.29745781241670843]","[-0.003119618986898236, -0.014732134412181259, -0.01135637751998539, -0.9998184131506656]","[[0.9993005882030234, -0.022616713409883814, 0.02952977364248622], [0.02280054799480292, 0.9997151957264536, -0.005903497650110766], [-0.0293880633587513, 0.006572712370350359, 0.9995390587785293]]","[-1.5514989566025006, -0.5177289451813835, 0.9678362543595203]","[1575.1226556411232, 1703.0, 1604.261023561373, 1730.0471368373792]"
6187,88.97,"[0.8371401132931916, -1.4067619632976704, 2.23850958805617]","[0.3792103507848924, 0.5285664465524412, 0.29739522009604025]","[-0.004495569426651485, -0.012405846744000354, -0.011846442187626007, -0.9998418736916387]","[[0.9994097393057362, -0.023577595216243218, 0.024914283113131833], [0.023800680597579428, 0.9996771290836678, -0.008695786825225435], [-0.024701257099878686, 0.00928364741019083, 0.999649995401806]]","[-1.6135652353025636, -0.649223025848913, 0.3018867297905796]","[1578.7869255209935, 1703.0, 1607.863602778632, 1722.2784468740392]"
6188,88.98,"[0.841471947800243, -1.400539125731605, 2.241935685674503]","[0.3699247089560914, 0.5225511923781219, 0.29081605546364414]","[-0.005959706119953655, -0.010258332713041687, -0.012270725713241433, -0.9998509855652957]","[[0.9994817073333483, -0.024415521099470854, 0.02065986798504184], [0.024660067692472597, 0.9996211379193788, -0.01166588170143656], [-0.020367348308523932, 0.012169390449424186, 0.9997118125583351]]","[-1.6616138425503009, -0.7450539706941744, -0.23625655212899588]","[1577.2820984873165, 1703.0, 1599.837858599021, 1731.3074090761013]"
6189,88.99000000000001,"[0.8455557494791612, -1.3946515119868501, 2.2451741452128218]","[0.3608707143748131, 0.5169178135581759, 0.2847358982392306]","[-0.007403450334250166, -0.008153550134777058, -0.012690238250876586, -0.9998581092540179]","[[0.9995435271912069, -0.025256146440067673, 0.016492689540172398], [0.025497604053950237, 0.9995668657971042, -0.01459785871871722], [-0.01611688334569173, 0.015011740693920372, 0.9997559893312316]]","[-1.4517317499277382, -0.4619341552195272, 0.1359057560816055]","[1576.4356211261108, 1702.5643788738892, 1591.9835507057417, 1739.0]"
6190,89.0,"[0.848211792934217, -1.3906935563898193, 2.2473324984851]","[0.35315015724686194, 0.5134826343951068, 0.28152819114924915]","[-0.008729808758025313, -0.006294743798694526, -0.013082287418537009, -0.9998537882988476]","[[0.9995730374929161, -0.02605084545099042, 0.012816058601553498], [0.026270653089163896, 0.9994998659699952, -0.017292365420470985], [-0.012359235132428105, 0.017621764010873283, 0.9997629108592152]]","[-1.286723442986779, -0.24030521417563555, 0.3916288314012206]","[1579.3788201803989, 1699.6211798196011, 1585.1160862457361, 1739.0]"
6191,89.01,"[0.8509200613248096, -1.3866367882264776, 2.249541637625143]","[0.3451953571882631, 0.5099485805584224, 0.27823166591881954]","[-0.010029577459259194, -0.004468594920014268, -0.013482712825819232, -0.9998484427644682]","[[0.9995957490368406, -0.026871702608503092, 0.00920628716953796], [0.027050975084040432, 0.9994345008699363, -0.0199356172443689], [-0.008665383518947956, 0.020176612372534767, 0.9997581312791051]]","[-1.4363090785780108, -0.30712416816043386, 0.3016706905955502]","[1582.0, 1697.0539100907054, 1579.161730272116, 1738.7304495464732]"
6192,89.02000000000001,"[0.8540534314868251, -1.3817757031875568, 2.2521641647785624]","[0.3353338609558829, 0.5056097043036429, 0.27421217667796777]","[-0.011112910505008757, -0.0029082719892510505, -0.01395131934743899, -0.9998347573358906]","[[0.9995899413993138, -0.027833389255842812, 0.0061256623639489565], [0.027962666721205898, 0.999359863931456, -0.022140999893599293], [-0.00550550331060941, 0.022303296818684308, 0.9997322264625976]]","[-1.5499648409273417, -0.3365234296839008, 0.2579224962397735]","[1582.0, 1697.5466388189536, 1580.6399164568606, 1736.266805905232]"
6193,89.03,"[0.8571967132293601, -1.376887048340959, 2.2548012461469447]","[0.32538141216550776, 0.501111907969049, 0.2701714506020984]","[-0.01220380390874296, -0.0013532698847873873, -0.014410006136828206, -0.9998205275710494]","[[0.9995805405660502, -0.02878180979543217, 0.003057767798743546], [0.02884786995667038, 0.9992863375851262, -0.024364226070136902], [-0.00235434024187301, 0.024442228579515186, 0.9996979714600909]]","[-1.5868358812174082, -0.4702056701193818, 0.2509447638437763]","[1581.571571736033, 1698.0428428263967, 1582.5997995695539, 1733.571571736033]"
6194,89.04,"[0.8604541378680632, -1.371680896432395, 2.2576059355213047]","[0.3143815433032615, 0.49478396979930656, 0.26588615870253335]","[-0.013381763260688417, 0.00014045697481791276, -0.0147544561540759, -0.9998000291674739]","[[0.9995614562066825, -0.02950677051036125, 0.00011402350354865334], [0.029499252262419947, 0.9992033524870758, -0.02676231932924999], [0.0006757390536275506, 0.02675402986414405, 0.9996387009835573]]","[-1.6212857933917253, -0.5839166751399676, 0.2795135845270895]","[1576.2093145303256, 1698.5790685469674, 1590.106959657544, 1728.2093145303256]"
6195,89.05000000000001,"[0.8635861741178527, -1.3666121467342893, 2.2603261037091835]","[0.3037315873695829, 0.48868132709107337, 0.2623582985647486]","[-0.014540673531989925, 0.0015437455373205494, -0.015131031047396512, -0.9997781119963827]","[[0.9995363731629742, -0.030300241505998755, -0.0026467752320851676], [0.030210453106500175, 0.9991182770900143, -0.029121611185246275], [0.003526836762735553, 0.029028177338628364, 0.9995714069905609]]","[-1.4248733620769711, -0.4377595386214799, 0.625590292506482]","[1571.478360814666, 1699.521639185334, 1596.1043278370669, 1723.478360814666]"
6196,89.06,"[0.8662604259706701, -1.3620450430705773, 2.2627376908496455]","[0.2943591395081043, 0.48340122264081725, 0.2615957697731546]","[-0.015630036918040473, 0.0026168500878835516, -0.01562489165710635, -0.9997510150025246]","[[0.9994954049089587, -0.0313238055139583, -0.004743961796060144], [0.03116019966002791, 0.999020504609605, -0.03133406654488793], [0.005720832329823963, 0.03117051454846365, 0.9994950832794327]]","[-1.3016123710830592, -0.3452322506552874, 0.8661674948558868]","[1569.0522527868698, 1701.9477472131302, 1596.589549442626, 1721.0522527868698]"
6197,89.07,"[0.8689143597182156, -1.3574726663295935, 2.265143930783882]","[0.28443801402681185, 0.47790925054680455, 0.2593594580357968]","[-0.016730924065777166, 0.0036490572950298246, -0.01612079072087926, -0.9997230760479017]","[[0.9994529570901647, -0.03235475717663339, -0.0067566621164618715], [0.03211054877457414, 0.9989197406882598, -0.03357023312228857], [0.007835525018187135, 0.033334930366361884, 0.9994128692369079]]","[-1.6001272903834454, -0.4438392274217188, 0.03432718415687397]","[1567.2994930228626, 1704.0748732557156, 1595.3527883742559, 1720.048225580019]"
6198,89.08000000000001,"[0.8714567586159028, -1.3528713433914026, 2.26752081759511]","[0.27150496026124726, 0.4712542455064663, 0.2490329155711658]","[-0.01789507011548414, 0.004456761331393489, -0.016627879738876195, -0.9996905152072197]","[[0.9994050106235389, -0.033404975438948194, -0.008315649915474687], [0.03308595921289514, 0.9988042689977928, -0.03592727670972189], [0.009505878210670799, 0.03563085074394875, 0.9993175163238839]]","[-1.8412109023872019, -0.5074978792998279, -0.6942836024506498]","[1569.2430325202288, 1704.5607581300571, 1584.6633211387418, 1726.8506138208006]"
6199,89.09,"[0.8739733401924622, -1.3482988445775854, 2.2698811085802766]","[0.2589377635238148, 0.4645882535814033, 0.23917020128612831]","[-0.019041373317602292, 0.005219465383972253, -0.017127067907379022, -0.9996583058201726]","[[0.9993587230190795, -0.03444120295370416, -0.009783118058336818], [0.03404365979812608, 0.9986880608612279, -0.0382485222584705], [0.011087609633778136, 0.03789094570618448, 0.9992202481336468]]","[-1.4570089880077428, -0.4699521942183952, -0.21559851988560652]","[1571.2317731997023, 1704.8609360801786, 1574.7218721603572, 1732.6755175204169]"
